식사시간,지역,세부지역,성별,연령대,결혼유무,자녀유무,거주유무,결제업종,총결제금액,결제개수,기온,강수량,적설량,전운량,날씨_구름,날씨_비,날씨_눈
3,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,1.0,한식,0.23002084781097987,0.24778761061946902,0.44311377245508976,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,0.0,한식,0.28005559416261294,0.39823008849557523,0.44311377245508976,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,1.0,한식,0.23002084781097987,0.24778761061946902,0.43113772455089816,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,0.0,한식,0.28005559416261294,0.39823008849557523,0.43113772455089816,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,1.0,한식,0.4694232105628909,0.3805309734513274,0.5988023952095808,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,1.0,한식,0.4694232105628909,0.3805309734513274,0.6107784431137724,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,1.0,한식,0.4694232105628909,0.3805309734513274,0.5808383233532934,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,1.0,한식,0.4694232105628909,0.3805309734513274,0.5688622754491017,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,1.0,한식,0.4694232105628909,0.3805309734513274,0.5568862275449101,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,1.0,한식,0.4694232105628909,0.3805309734513274,0.5568862275449101,0.0,1.0,0.9,3,0,0
1,전라북도,전주시완산구,0.0,0.4,0.0,0.0,1.0,한식,0.0,0.02654867256637168,0.2395209580838323,0.0,1.0,0.0,2,0,0
1,전라북도,전주시완산구,0.0,0.4,0.0,0.0,1.0,한식,0.0,0.02654867256637168,0.21556886227544908,0.0,1.0,0.0,2,0,0
1,전라북도,전주시완산구,0.0,0.4,0.0,0.0,1.0,한식,0.0,0.02654867256637168,0.33532934131736525,0.0,1.0,0.0,2,0,0
1,전라북도,전주시완산구,0.0,0.4,0.0,0.0,1.0,한식,0.0,0.02654867256637168,0.4491017964071856,0.0,1.0,0.0,2,0,0
1,전라북도,전주시완산구,0.0,0.4,0.0,0.0,1.0,한식,0.0,0.02654867256637168,0.4850299401197604,0.0,1.0,0.0,2,0,0
1,전라북도,전주시덕진구,1.0,0.6,0.0,0.0,1.0,한식,0.05906879777623349,0.07964601769911504,0.11976047904191617,0.0,1.0,0.0,2,0,0
1,전라북도,전주시덕진구,1.0,0.6,0.0,0.0,1.0,한식,0.05906879777623349,0.07964601769911504,0.09580838323353291,0.0,1.0,0.0,2,0,0
1,전라북도,전주시덕진구,1.0,0.6,0.0,0.0,1.0,한식,0.05906879777623349,0.07964601769911504,0.25748502994011974,0.0,1.0,0.0,2,0,0
1,전라북도,전주시덕진구,1.0,0.6,0.0,0.0,1.0,한식,0.05906879777623349,0.07964601769911504,0.3892215568862275,0.0,1.0,0.0,2,0,0
1,전라북도,전주시덕진구,1.0,0.6,0.0,0.0,1.0,한식,0.05906879777623349,0.07964601769911504,0.562874251497006,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,0.0,한식,0.12578179291174427,0.07964601769911504,0.8203592814371257,0.0,1.0,0.4,1,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,0.0,한식,0.12578179291174427,0.07964601769911504,0.8083832335329342,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,0.0,한식,0.12578179291174427,0.07964601769911504,0.7544910179640718,0.0,1.0,0.8,0,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,0.0,한식,0.12578179291174427,0.07964601769911504,0.6706586826347305,0.0,1.0,0.8,0,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,0.0,한식,0.12578179291174427,0.07964601769911504,0.6347305389221556,0.0,1.0,0.9,3,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,0.0,한식,0.12578179291174427,0.07964601769911504,0.6107784431137724,0.0,1.0,1.0,3,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,1.0,1.0,1.0,한식,0.17894371091035444,0.09734513274336283,0.35928143712574845,0.0,1.0,0.4,1,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,1.0,1.0,1.0,한식,0.17894371091035444,0.09734513274336283,0.32335329341317365,0.0,1.0,0.2,2,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,1.0,1.0,1.0,한식,0.17894371091035444,0.09734513274336283,0.27544910179640714,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,1.0,1.0,1.0,한식,0.17894371091035444,0.09734513274336283,0.20958083832335325,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,1.0,1.0,1.0,한식,0.17894371091035444,0.09734513274336283,0.17365269461077842,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,1.0,1.0,1.0,한식,0.17894371091035444,0.09734513274336283,0.1317365269461077,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.0,0.0,한식,0.7494788047255039,0.7610619469026548,0.4730538922155688,0.0,1.0,0.6000000000000001,0,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.0,0.0,한식,0.7494788047255039,0.7610619469026548,0.41916167664670656,0.0,1.0,0.5,1,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.0,0.0,한식,0.7494788047255039,0.7610619469026548,0.35329341317365265,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.0,0.0,한식,0.7494788047255039,0.7610619469026548,0.2934131736526946,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.0,0.0,한식,0.7494788047255039,0.7610619469026548,0.25748502994011974,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.0,0.0,한식,0.7494788047255039,0.7610619469026548,0.23353293413173648,0.0,1.0,0.4,1,0,0
3,전라북도,전주시완산구,1.0,1.0,0.0,0.0,1.0,한식,0.038220986796386386,0.07964601769911504,0.3712574850299401,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,1.0,한식,0.18832522585128564,0.18584070796460178,0.3712574850299401,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시완산구,1.0,1.0,0.0,0.0,1.0,한식,0.038220986796386386,0.07964601769911504,0.34730538922155685,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,1.0,한식,0.18832522585128564,0.18584070796460178,0.34730538922155685,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시완산구,1.0,1.0,0.0,0.0,1.0,한식,0.038220986796386386,0.07964601769911504,0.34131736526946105,0.0,1.0,0.6000000000000001,0,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,1.0,한식,0.18832522585128564,0.18584070796460178,0.34131736526946105,0.0,1.0,0.6000000000000001,0,0,0
3,전라북도,전주시완산구,1.0,1.0,0.0,0.0,1.0,한식,0.038220986796386386,0.07964601769911504,0.27544910179640714,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,1.0,한식,0.18832522585128564,0.18584070796460178,0.27544910179640714,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,1.0,1.0,0.0,0.0,1.0,한식,0.038220986796386386,0.07964601769911504,0.22155688622754488,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,1.0,한식,0.18832522585128564,0.18584070796460178,0.22155688622754488,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,1.0,1.0,0.0,0.0,1.0,한식,0.038220986796386386,0.07964601769911504,0.19760479041916165,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.0,0.0,0.0,1.0,한식,0.18832522585128564,0.18584070796460178,0.19760479041916165,0.0,1.0,0.0,2,0,0
4,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.0,0.0,한식,0.061153578874218205,0.07964601769911504,0.7425149700598802,0.0,1.0,0.2,2,0,0
4,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.0,0.0,한식,0.061153578874218205,0.07964601769911504,0.8622754491017963,0.0,1.0,0.30000000000000004,1,0,0
4,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.0,0.0,한식,0.061153578874218205,0.07964601769911504,0.8023952095808382,0.0,1.0,0.9,3,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.35510771369006255,0.39823008849557523,0.8143712574850299,0.0,1.0,0.9,3,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.35510771369006255,0.39823008849557523,0.7964071856287425,0.0,1.0,0.9,3,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.35510771369006255,0.39823008849557523,0.778443113772455,0.0,1.0,0.9,3,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.35510771369006255,0.39823008849557523,0.7724550898203593,0.0,1.0,0.9,3,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.35510771369006255,0.39823008849557523,0.7365269461077844,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.35510771369006255,0.39823008849557523,0.688622754491018,0.0,1.0,0.7000000000000001,0,0,0
2,전라북도,전주시덕진구,0.0,0.6,0.0,0.1111111111111111,0.0,한식,0.4718554551772064,0.07964601769911504,0.6287425149700598,0.0,1.0,0.7000000000000001,0,0,0
2,전라북도,전주시덕진구,0.0,0.6,0.0,0.1111111111111111,0.0,한식,0.4718554551772064,0.07964601769911504,0.3053892215568862,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,0.0,0.6,0.0,0.1111111111111111,0.0,한식,0.4718554551772064,0.07964601769911504,0.2455089820359281,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,0.0,0.6,0.0,0.1111111111111111,0.0,한식,0.4718554551772064,0.07964601769911504,0.22754491017964068,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,0.0,한식,0.18832522585128564,0.2920353982300885,0.4730538922155688,0.0,1.0,0.6000000000000001,0,0,0
3,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,0.0,한식,0.18832522585128564,0.2920353982300885,0.5508982035928143,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,0.0,한식,0.18832522585128564,0.2920353982300885,0.5209580838323353,0.0,1.0,0.9,3,0,0
3,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,0.0,한식,0.18832522585128564,0.2920353982300885,0.4790419161676646,0.5,1.0,0.9,3,0,0
3,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,0.0,한식,0.18832522585128564,0.2920353982300885,0.4550898203592814,0.0,1.0,0.9,3,0,0
3,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,0.0,한식,0.18832522585128564,0.2920353982300885,0.43712574850299396,0.0,1.0,0.9,3,0,0
3,전라북도,전주시덕진구,1.0,1.0,0.0,0.0,1.0,한식,1.0,1.0,0.49700598802395207,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,1.0,1.0,0.0,0.0,1.0,한식,1.0,1.0,0.49700598802395207,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,1.0,1.0,0.0,0.0,1.0,한식,1.0,1.0,0.467065868263473,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,1.0,1.0,0.0,0.0,1.0,한식,1.0,1.0,0.40718562874251496,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,1.0,1.0,0.0,0.0,1.0,한식,1.0,1.0,0.3712574850299401,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,1.0,1.0,0.0,0.0,1.0,한식,1.0,1.0,0.35329341317365265,0.0,1.0,0.0,2,0,0
2,전라북도,전주시완산구,0.0,1.0,1.0,1.0,1.0,한식,0.02988186240444753,0.017699115044247787,0.16766467065868262,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.8870743571924948,0.8495575221238938,0.7245508982035929,0.0,1.0,0.9,3,0,0
3,전라북도,전주시덕진구,0.0,1.0,0.0,0.0,1.0,한식,0.06323835997220291,0.04424778761061947,0.7245508982035929,0.0,1.0,0.9,3,0,0
3,전라북도,전주시덕진구,0.0,0.6,1.0,1.0,1.0,한식,0.017373175816539264,0.0,0.7245508982035929,0.0,1.0,0.9,3,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.8870743571924948,0.8495575221238938,0.5449101796407185,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,0.0,1.0,0.0,0.0,1.0,한식,0.06323835997220291,0.04424778761061947,0.5449101796407185,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,0.0,0.6,1.0,1.0,1.0,한식,0.017373175816539264,0.0,0.5449101796407185,0.0,1.0,1.0,3,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.8870743571924948,0.8495575221238938,0.4491017964071856,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,0.0,1.0,0.0,0.0,1.0,한식,0.06323835997220291,0.04424778761061947,0.4491017964071856,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,0.0,0.6,1.0,1.0,1.0,한식,0.017373175816539264,0.0,0.4491017964071856,0.0,1.0,1.0,3,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.8870743571924948,0.8495575221238938,0.44311377245508976,0.5,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,0.0,1.0,0.0,0.0,1.0,한식,0.06323835997220291,0.04424778761061947,0.44311377245508976,0.5,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,0.0,0.6,1.0,1.0,1.0,한식,0.017373175816539264,0.0,0.44311377245508976,0.5,1.0,1.0,3,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.8870743571924948,0.8495575221238938,0.44311377245508976,0.0,1.0,0.9,3,0,0
3,전라북도,전주시덕진구,0.0,1.0,0.0,0.0,1.0,한식,0.06323835997220291,0.04424778761061947,0.44311377245508976,0.0,1.0,0.9,3,0,0
3,전라북도,전주시덕진구,0.0,0.6,1.0,1.0,1.0,한식,0.017373175816539264,0.0,0.44311377245508976,0.0,1.0,0.9,3,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.8870743571924948,0.8495575221238938,0.41317365269461076,0.0,0.6666666666666665,0.7000000000000001,0,0,0
3,전라북도,전주시덕진구,0.0,1.0,0.0,0.0,1.0,한식,0.06323835997220291,0.04424778761061947,0.41317365269461076,0.0,0.6666666666666665,0.7000000000000001,0,0,0
3,전라북도,전주시덕진구,0.0,0.6,1.0,1.0,1.0,한식,0.017373175816539264,0.0,0.41317365269461076,0.0,0.6666666666666665,0.7000000000000001,0,0,0
2,전라북도,전주시완산구,0.0,1.0,1.0,1.0,1.0,한식,0.02988186240444753,0.017699115044247787,0.3712574850299401,0.0,0.0,0.9,3,0,0
2,전라북도,전주시완산구,0.0,1.0,1.0,1.0,1.0,한식,0.02988186240444753,0.017699115044247787,0.35329341317365265,0.0,1.0,0.6000000000000001,0,0,0
2,전라북도,전주시완산구,0.0,1.0,1.0,1.0,1.0,한식,0.02988186240444753,0.017699115044247787,0.281437125748503,0.0,1.0,0.1,2,0,0
1,전라북도,전주시완산구,1.0,0.4,0.0,0.0,0.0,한식,0.06532314107018762,0.07079646017699115,0.0179640718562874,0.0,1.0,0.0,2,0,0
1,전라북도,전주시완산구,1.0,0.4,0.0,0.0,0.0,한식,0.06532314107018762,0.07079646017699115,0.0,0.0,1.0,0.0,2,0,0
1,전라북도,전주시완산구,1.0,0.4,0.0,0.0,0.0,한식,0.06532314107018762,0.07079646017699115,0.15568862275449097,0.0,1.0,0.0,2,0,0
1,전라북도,전주시완산구,1.0,0.4,0.0,0.0,0.0,한식,0.06532314107018762,0.07079646017699115,0.26946107784431134,0.0,1.0,0.0,2,0,0
1,전라북도,전주시완산구,1.0,0.4,0.0,0.0,0.0,한식,0.06532314107018762,0.07079646017699115,0.4550898203592814,0.0,1.0,0.1,2,0,0
3,전라북도,전주시덕진구,1.0,0.0,0.0,0.0,1.0,한식,0.571230020847811,0.3805309734513274,0.9281437125748502,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,1.0,0.0,0.0,0.0,1.0,한식,0.571230020847811,0.3805309734513274,0.9520958083832336,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,1.0,0.0,0.0,0.0,1.0,한식,0.571230020847811,0.3805309734513274,0.9281437125748502,0.0,1.0,1.0,3,0,0
3,전라북도,전주시덕진구,1.0,0.0,0.0,0.0,1.0,한식,0.571230020847811,0.3805309734513274,0.7964071856287425,0.0,1.0,0.8,0,0,0
3,전라북도,전주시덕진구,1.0,0.0,0.0,0.0,1.0,한식,0.571230020847811,0.3805309734513274,0.7544910179640718,0.0,1.0,0.6000000000000001,0,0,0
3,전라북도,전주시덕진구,1.0,0.0,0.0,0.0,1.0,한식,0.571230020847811,0.3805309734513274,0.718562874251497,0.0,1.0,0.8,0,0,0
0,전라북도,전주시완산구,0.0,0.0,0.0,0.0,1.0,한식,0.052814454482279366,0.07964601769911504,0.4850299401197604,0.0,1.0,0.0,2,0,0
0,전라북도,전주시완산구,0.0,0.0,0.0,0.0,1.0,한식,0.052814454482279366,0.07964601769911504,0.4850299401197604,0.0,1.0,0.0,2,0,0
0,전라북도,전주시완산구,0.0,0.0,0.0,0.0,1.0,한식,0.052814454482279366,0.07964601769911504,0.44311377245508976,0.0,1.0,0.0,2,0,0
0,전라북도,전주시완산구,0.0,0.0,0.0,0.0,1.0,한식,0.052814454482279366,0.07964601769911504,0.43712574850299396,0.0,1.0,0.8,0,0,0
0,전라북도,전주시완산구,0.0,0.0,0.0,0.0,1.0,한식,0.052814454482279366,0.07964601769911504,0.40718562874251496,0.0,1.0,0.5,1,0,0
0,전라북도,전주시완산구,0.0,0.0,0.0,0.0,1.0,한식,0.052814454482279366,0.07964601769911504,0.4550898203592814,0.0,1.0,0.9,3,0,0
4,전라북도,전주시완산구,1.0,0.20000000000000007,0.0,0.0,0.0,한식,0.07470465601111884,0.07964601769911504,0.9700598802395208,0.0,1.0,0.8,0,0,0
4,전라북도,전주시완산구,1.0,0.20000000000000007,0.0,0.0,0.0,한식,0.07470465601111884,0.07964601769911504,0.9880239520958083,0.0,1.0,0.8,0,0,0
4,전라북도,전주시완산구,1.0,0.20000000000000007,0.0,0.0,0.0,한식,0.07470465601111884,0.07964601769911504,1.0,0.0,1.0,0.9,3,0,0
0,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,1.0,한식,0.09242529534398888,0.07964601769911504,0.8023952095808382,0.0,1.0,1.0,3,0,0
0,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,1.0,한식,0.09242529534398888,0.07964601769911504,0.7964071856287425,0.0,1.0,1.0,3,0,0
0,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,1.0,한식,0.09242529534398888,0.07964601769911504,0.778443113772455,0.0,1.0,0.9,3,0,0
0,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,1.0,한식,0.09242529534398888,0.07964601769911504,0.7664670658682635,0.0,1.0,0.9,3,0,0
0,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,1.0,한식,0.09242529534398888,0.07964601769911504,0.7724550898203593,0.0,1.0,0.9,3,0,0
0,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,1.0,한식,0.09242529534398888,0.07964601769911504,0.7604790419161676,0.0,1.0,1.0,3,0,0
4,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.4270326615705351,0.4247787610619469,0.4850299401197604,0.0,1.0,0.0,2,0,0
4,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.4270326615705351,0.4247787610619469,0.5688622754491017,0.0,1.0,0.0,2,0,0
4,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.4270326615705351,0.4247787610619469,0.6047904191616766,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.24878387769284224,0.18584070796460178,0.5928143712574849,0.0,1.0,0.4,1,0,0
3,전라북도,전주시덕진구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.24878387769284224,0.18584070796460178,0.6107784431137724,0.0,1.0,0.5,1,0,0
3,전라북도,전주시덕진구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.24878387769284224,0.18584070796460178,0.5688622754491017,0.0,1.0,0.6000000000000001,0,0,0
3,전라북도,전주시덕진구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.24878387769284224,0.18584070796460178,0.467065868263473,0.0,1.0,0.7000000000000001,0,0,0
3,전라북도,전주시덕진구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.24878387769284224,0.18584070796460178,0.43113772455089816,0.0,1.0,0.9,3,0,0
3,전라북도,전주시덕진구,1.0,0.4,0.0,0.1111111111111111,1.0,한식,0.24878387769284224,0.18584070796460178,0.3832335329341317,0.0,1.0,0.8,0,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,0.0,한식,0.330090340514246,0.2920353982300885,0.5988023952095808,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.1111111111111111,1.0,한식,0.038220986796386386,0.02654867256637168,0.5988023952095808,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,0.0,한식,0.330090340514246,0.2920353982300885,0.6227544910179641,0.0,1.0,0.2,2,0,0
3,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.1111111111111111,1.0,한식,0.038220986796386386,0.02654867256637168,0.6227544910179641,0.0,1.0,0.2,2,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,0.0,한식,0.330090340514246,0.2920353982300885,0.5568862275449101,0.0,1.0,0.7000000000000001,0,0,0
3,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.1111111111111111,1.0,한식,0.038220986796386386,0.02654867256637168,0.5568862275449101,0.0,1.0,0.7000000000000001,0,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,0.0,한식,0.330090340514246,0.2920353982300885,0.4790419161676646,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.1111111111111111,1.0,한식,0.038220986796386386,0.02654867256637168,0.4790419161676646,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,0.0,한식,0.330090340514246,0.2920353982300885,0.44311377245508976,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.1111111111111111,1.0,한식,0.038220986796386386,0.02654867256637168,0.44311377245508976,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,0.0,한식,0.330090340514246,0.2920353982300885,0.41317365269461076,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.1111111111111111,1.0,한식,0.038220986796386386,0.02654867256637168,0.41317365269461076,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,1.0,0.0,0.0,0.0,1.0,한식,0.3085476025017373,0.16814159292035397,0.26946107784431134,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,1.0,0.0,0.0,0.0,1.0,한식,0.3085476025017373,0.16814159292035397,0.43113772455089816,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,1.0,0.0,0.0,0.0,1.0,한식,0.3085476025017373,0.16814159292035397,0.43712574850299396,0.0,1.0,0.30000000000000004,1,0,0
2,전라북도,전주시덕진구,1.0,0.0,0.0,0.0,1.0,한식,0.3085476025017373,0.16814159292035397,0.562874251497006,0.0,1.0,0.9,3,0,0
2,전라북도,전주시완산구,0.0,0.6,0.0,0.0,1.0,한식,0.34746351633078526,0.20353982300884954,0.4610778443113772,1.0,0.6666666666666665,0.9,3,0,0
2,전라북도,전주시완산구,0.0,0.6,0.0,0.0,1.0,한식,0.34746351633078526,0.20353982300884954,0.467065868263473,0.0,1.0,0.8,0,0,0
2,전라북도,전주시완산구,0.0,0.6,0.0,0.0,1.0,한식,0.34746351633078526,0.20353982300884954,0.4491017964071856,0.0,1.0,0.5,1,0,0
2,전라북도,전주시완산구,0.0,0.6,0.0,0.0,1.0,한식,0.34746351633078526,0.20353982300884954,0.44311377245508976,0.0,1.0,0.1,2,0,0
2,전라북도,전주시완산구,0.0,0.20000000000000007,0.0,0.1111111111111111,1.0,한식,0.07157748436414177,0.07964601769911504,0.2994011976047904,0.0,1.0,0.1,2,0,0
1,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.1633078526754691,0.18584070796460178,0.18562874251497002,0.0,1.0,0.0,2,0,0
1,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.1633078526754691,0.18584070796460178,0.16766467065868262,0.0,1.0,0.0,2,0,0
1,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.1633078526754691,0.18584070796460178,0.34131736526946105,0.0,1.0,0.0,2,0,0
1,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.1633078526754691,0.18584070796460178,0.4730538922155688,0.0,1.0,0.2,2,0,0
1,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.1633078526754691,0.18584070796460178,0.4850299401197604,0.0,1.0,0.2,2,0,0
4,전라북도,전주시덕진구,1.0,0.4,0.0,0.0,0.0,한식,0.04656011118832523,0.07964601769911504,0.5928143712574849,0.0,1.0,0.2,2,0,0
4,전라북도,전주시덕진구,1.0,0.4,0.0,0.0,0.0,한식,0.04656011118832523,0.07964601769911504,0.6047904191616766,0.0,1.0,0.2,2,0,0
4,전라북도,전주시덕진구,1.0,0.4,0.0,0.0,0.0,한식,0.04656011118832523,0.07964601769911504,0.6227544910179641,0.0,1.0,0.2,2,0,0
2,전라북도,전주시완산구,0.0,0.20000000000000007,0.0,0.1111111111111111,1.0,한식,0.07157748436414177,0.07964601769911504,0.311377245508982,0.0,1.0,0.6000000000000001,0,0,0
2,전라북도,전주시완산구,0.0,0.20000000000000007,0.0,0.1111111111111111,1.0,한식,0.07157748436414177,0.07964601769911504,0.26946107784431134,0.0,1.0,0.8,0,0,0
